state,district,url,status,youtube_ids,pdf_urls,google_urls
Maharashtra,Mumbai Suburban,https://mumbaisuburban.gov.in,BASE,,,"https://www.cnbctv18.com/market/commodities/india-jewellery-market-set-to-surpass-us-as-angara-eyes-1000-crore-revenues-by-2030-19656173.htm|https://www.kisna.com/|https://jobs.trovit.co.in/jewellery-manager-jobs-in-mumbai,-maharashtra|https://www.hindustantimes.com/real-estate/real-estate-firm-director-buys-sea-facing-luxury-apartment-in-mumbai-for-rs-97-crore-101717588232265.html"
Maharashtra,Nagpur,https://nagpur.maharashtra.gov.in/one-district-one-product/,MATCH,,,https://english.newstrack.com/india-news/why-is-nagpur-called-the-orange-city-know-the-complete-story-of-orange-cultivation-history-features-and-the-sweet-identity-of-this-city-529157|https://www.indianmirror.com/culture/indian-specialties/Nagpurorange.html|https://timesofindia.indiatimes.com/city/nagpur/the-bitter-story-of-nagpur-orange/articleshow/54271608.cms|https://www.downtoearth.org.in/agriculture/dte-ground-report-human-induced-climate-change-threatens-nagpur-oranges-can-this-heritage-be-saved|https://www.linkedin.com/pulse/advancing-belgian-wit-beer-production-underutilized-nagpur-ankur-napa-p6phc
Maharashtra,Nanded,https://nanded.nic.in,BASE,,,"https://sopa.org/all-india-state-wise-soybean-area-production-and-productivity/|https://cropgpt.ai/india-soybeans-2024-25-production-crushing-and-trade-forecasts|https://www.researchgate.net/figure/Yearwise-Soybean-Crop-Production-MT-in-Nanded-District_fig5_305687881|https://www.semanticscholar.org/paper/A-Case-Study-of-Soybean-Crop-Production,-Installed-Pawar-Wagh/5f2030c9f57a6fc1ef88337e26bc996009c715be|https://www.kisandeals.com/mandiprices/SOYABEAN/MAHARASHTRA/NANDED"
Maharashtra,Nandurbar,https://nandurbar.nic.in,BASE,,,https://www.etvbharat.com/en/state/nandurbar-chilli-market-records-rs-60-crore-turnover-prices-surge-towards-season-end-enn26013004903|https://jetjournal.us/index.php/journals/article/view/445|https://www.kenresearch.com/articles/future-of-india-chilli-market-2030|https://academicstrive.com/AATPS/AATPS180130.pdf|https://www.6wresearch.com/industry-report/india-chilli-powder-market
Maharashtra,Nashik,https://nashik.maharashtra.gov.in/one-district-one-product/,MATCH,,,https://www.exportersindia.com/nashik/raisins.htm|https://ph.pinterest.com/vishakaraisin/golden-nashik-raisins/|https://runwalagritech.com/product/industrial-grade-nashik-raisins/
Maharashtra,Osmanabad,https://osmanabad.gov.in,BASE,,,https://economictimes.indiatimes.com/tech/startups/ipo-bound-infra-market-raises-additional-50-million-financing-from-mars-growth-capital/articleshow/122153303.cms?from=mdr|https://www.upscale-media.ai/|https://www.socialsamosa.com/report/influencer-marketing-india-valued-3600-crore-9354540|https://www.goodreturns.in/market-mood-index.html|https://www.hubspot.com/state-of-marketing
Maharashtra,Palghar,https://palghar.gov.in/one-district-one-product/,MATCH,,,https://30stades.com/farming/gholvad-dahanu-the-chikoo-sapota-village-of-india-palghar-maharashtra-9324676|https://www.advikala.com/blog/chikoo-experience|https://www.drishtiias.com/daily-updates/daily-news-analysis/exports-of-gi-certified-gholvad-sapota-maharashtra|https://www.indianbusinessportal.in/GIProducts/agriculture-dahanu-gholvad-chikoo/c-241|https://www.gstimes.in/gi-certified-dahanu-gholvad-sapota-exported-to-uk/
Maharashtra,Parbhani,https://parbhani.nic.in,BASE,,,https://ijcrt.org/papers/IJCRT2308371.pdf|https://bepls.com/beplsaugust2019/10.pdf|https://egramswaraj.gov.in/|https://data.desagri.gov.in/website/crops-apy-report-web|https://www.tn.gov.in/crop/stat.htm
Maharashtra,Pune,https://pune.maharashtra.gov.in/one-district-one-product/,MATCH,,,https://dhandeeptradingcompany.com/engineering-goods-exporters-in-pune/|https://www.indiatoday.in/education-today/news/story/engineering-students-of-this-institute-bagged-a-rs-1-22-crore-dream-job-at-amazon-dublin-1959306-2022-06-07|https://www.businesstoday.in/latest/corporate/story/tata-steel-india-achieves-highest-ever-annual-production-in-fy23-376281-2023-04-06|https://indianexpress.com/article/business/february-petro-engineering-goods-drive-exports-up-7798187/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049
Maharashtra,Raigad,https://raigad.nic.in,BASE,,,https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing|https://timesofindia.indiatimes.com/business/india-business/stock-market-crash-explained-rs-7-lakh-crore-gone-why-sensex-has-dropped-1500-points-in-just-4-days/articleshow/126409282.cms|https://www.linkedin.com/pulse/maharashtras-district-treasures-odop-products-putting-vupune--1vqtf|https://coastalcare.org/2012/10/sand-mining-the-high-volume-low-value-paradox/
Maharashtra,Ratnagiri,https://ratnagiri.nic.in,BASE,,,https://alphonsomango.in/blogs/ratnagiri-hapus/alphonso-mangoes-cost-online-vs-local-market|https://ratnagirihapus.store/alphonso-mango-farmers-face-distress-in-2026-as-yield-drops-sharply-in-konkan/|https://www.ratnagirialphonsomango.com/|https://www.academia.edu/125155741/Ratnagiri_alphonso_mango
Maharashtra,Sangli,https://sangli.nic.in,BASE,,,https://food.ndtv.com/food-drinks/which-place-is-known-as-the-turmeric-city-of-the-world-11349551|https://gazetteers.maharashtra.gov.in/cultural.maharashtra.gov.in/english/gazetteer/SANGLI/bank_export.html|https://www.hindustantimes.com/pune-news/sangli-chi-halad-finally-gets-geographical-indication-gi-tag/story-Dc8ZmIg3z4AtXGABfiObML.html|https://timesofindia.indiatimes.com/life-style/food-news/different-indian-turmeric-varieties-and-which-one-is-the-best/photostory/88523484.cms
Maharashtra,Satara,,FAILED,,,https://www.researchgate.net/figure/The-eight-regions-of-strawberry-production-in-the-United-States-Regions-1-and-2-are_fig1_330762648|https://www.slideshare.net/slideshow/annual-strawberry-production/38457337|https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing|https://www.goodreturns.in/market-mood-index.html
Maharashtra,Sindhudurg,https://sindhudurg.nic.in/one-district-one-product/,MATCH,,,https://sahasa.in/2021/05/11/vengurla-cashew/|https://www.zaubacorp.com/VENGURLA-CASHEW-INDUSTRIES-PRIVATE-LIMITED-U01130PN2016PTC164803|https://www.tradeindia.com/ratnagiri/cashews-city-214470.html|https://www.amalfarm.com/product/vengurla-cashew/
Maharashtra,Solapur,https://solapur.nic.in,BASE,,,https://timesofindia.indiatimes.com/city/kolhapur/solapurs-terry-towel-industry-may-struggle-to-absorb-trump-tariff-blow/articleshow/123570097.cms|https://www.vtitowels.com/new-innovations-in-terry-towel-production-in-solapur-in-2025/|https://www.kiranglobalexports.com/newyork/latest-update/kiran-global-exports-premier-terry-towel-manufacturer-supplier-and-exporter-in-india/662|https://rrtowels.com/
Maharashtra,Thane,https://thane.nic.in,BASE,,,https://www.ellenmacarthurfoundation.org/a-new-textiles-economy|https://www.alliedmarketresearch.com/home-textile-market-A06339|https://www.upscale-media.ai/|https://www.textiletoday.com.bd/an-overview-on-global-fiber-and-yarn-market
Maharashtra,Wardha,https://wardha.nic.in/one-district-one-product/,MATCH,,,https://wardha.gov.in/en/one-district-one-product-2/|https://cotton.dac.gov.in/Documents/Cotton_Statistics8.pdf|https://www.marketresearchfuture.com/reports/india-cotton-yarn-market-47925|https://cropgpt.ai/india-cotton-wardha-district-arrival-contraction-and-ginning-supply-risks|https://apps.fas.usda.gov/newgainapi/api/Report/DownloadReportByFileName?fileName=Cotton+and+Products+Annual_New+Delhi_India_IN2025-0020.pdf
Maharashtra,Washim,https://washim.nic.in,BASE,,,https://www.fas.usda.gov/data/production/2222000|https://www.imarcgroup.com/soya-bean-processing-plant-project-report|https://www.kisandeals.com/mandiprices/SOYABEANS/MAHARASHTRA/WASHIM|https://www.grandviewresearch.com/industry-analysis/soybean-market-report
Maharashtra,Yavatmal,https://yavatmal.nic.in,BASE,,,https://www.careratings.com/upload/CompanyFiles/PR/18062021083532_Jai_Gurudev_Ginning_and_Pressing_Industries.pdf|https://www.thenewsdirt.com/post/odop-in-maharashtra-progress-of-nagpur-oranges-yavatmal-cotton-bhandara-rice|https://www.scribd.com/document/75876597/Ginning-Mill|https://www.indiandistricts.in/statistics/maharashtra/yavatmal/industry/
Manipur,Bishnupur,https://bishnupur.nic.in,BASE,,,https://www.mofpi.gov.in/sites/default/files/mofpi_annual_report_2023_eng_5-6-2023_new.pdf|https://rajas.rajasthan.gov.in/PDF/5312024110403AMSecond.pdf|https://www.thestatesman.com/business/tatas-infuse-money-in-ferro-allow-unit-in-bishnupur-1503395946.html|https://www.indiastatdistrictagri.com/manipur-state|https://www.scribd.com/document/914504822/v31-Odop-Product-List-20250702
Manipur,Chandel,https://chandel.nic.in,BASE,,,https://www.nccih.nih.gov/health/turmeric|https://www.upscale-media.ai/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049|https://timesofindia.indiatimes.com/city/goa/chandels-new-water-plant-brings-relief-to-pernem/articleshow/130450078.cms|https://www.goodreturns.in/market-mood-index.html
Manipur,Churachandpur,https://churachandpur.nic.in,BASE,,,https://pikme.in/holidays/book-holiday-tour-packages-for-churachandpur-from-bangalore|https://pmml.nic.in/static/pdfs/1697803762365Arpita_Basu_Final_Report.pdf|https://www.slideshare.net/slideshow/handicraft-production-lm/30741172|https://www.ndtvprofit.com/india/pm-modi-to-launch-projects-worth-rs-8500-crore-in-manipur-on-sept-13-9263404|https://www.upscale-media.ai/
Manipur,Imphal East,https://imphaleast.nic.in,BASE,,,https://www.scribd.com/document/27703076/Wangkhei-Project-Profile|https://risingnortheast.in/wp-content/uploads/2023/05/Sector-Profile_Textile_low-res.pdf|https://www.investindia.gov.in/team-india-blogs/odop-spotlight-royal-wangkhei-phee|https://hepcindia.com/gihandloom_products/manipur.html|https://www.savehandloom.org/manipurs-gi-certified-handloom-clusters-weaving-identity-in-the-hills-of-the-northeast/
Manipur,Imphal West,https://imphalwest.nic.in,BASE,,,https://www.mashindia.com/laiphadibi-tradition-in-manipur/|https://www.indiatimes.com/news/india/laiphadibi-dolls-of-manipur-with-living-spirit-in-them-are-believed-to-protect-its-possessor-606272.html|https://sahapediaexperiences.org/blog/vocal-local-toys-5-traditional-toys-you-must-know-about|https://www.sahapedia.org/laiphadibi-manipurs-cloth-dolls-and-their-vibrant-lives
Manipur,Jiribam,https://jiribam.nic.in,BASE,,,https://www.upscale-media.ai/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049|https://www.hubspot.com/state-of-marketing|https://www.goodreturns.in/market-mood-index.html|https://heygenai.app/
Manipur,Kakching,https://kakching.nic.in,BASE,,,https://www.tradeindia.com/manufacturers/black-rice.html|https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing
Manipur,Kamjong,https://kamjong.nic.in,BASE,,,https://www.upscale-media.ai/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049|https://www.hubspot.com/state-of-marketing|https://heygenai.app/|https://game-meta.com/soulmask-1-0-best-masks-ranked-2026-tier-list-strategy-guide/
Manipur,Kangpokpi,https://kangpokpi.nic.in,BASE,,,https://www.nccih.nih.gov/health/turmeric|https://www.thejakartapost.com/news/2020/04/29/market-reports-paint-a-bright-post-pandemic-future-for-indonesian-jamu.html|https://www.upscale-media.ai/|https://english.varthabharati.in/india/six-illegal-bunkers-destroyed-in-manipurs-kangpokpi|https://timesofindia.indiatimes.com/business/india-business/stock-market-crash-today-bse-sensex-nifty50-april-07-2025-dalal-street-global-markets-donald-trump-tariffs-us-recession-fears/articleshow/120051236.cms
Manipur,Noney,https://noney.nic.in,BASE,,,https://www.equentis.com/blog/from-street-snack-to-industry-giant-the-₹30000-crore-momo-boom/|https://www.upscale-media.ai/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049|https://deepmind.google/models/gemini-image/flash/|https://nanobanana.io/ru
Manipur,Pherzawl,https://pherzawl.nic.in,BASE,,,https://www.kisaanhelpline.com/one-district-one-product/pherzawl|https://nenow.in/north-east-news/manipur-pherzawl-district-hosts-second-state-level-ginger-festival.html|https://www.upscale-media.ai/|https://www.pratidintime.com/national/manipur-hosts-2nd-sate-ginger-festival|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049
Manipur,Senapati,https://senapati.nic.in,BASE,,,https://www.indiastat.com/data/agriculture/kiwi/data-year/all-years|https://link.springer.com/article/10.1007/s10341-025-01289-8|https://croplibrary.com/kiwi-farming-profit-per-acre/|https://www.6wresearch.com/industry-report/india-kiwi-market|https://worldpopulationreview.com/country-rankings/kiwi-production-by-country
Manipur,Tamenglong,https://tamenglong.nic.in,BASE,,,https://manipur-update.com/growers-urged-to-scale-up-production-at-tamenglong-orange-festival-seminar/|https://sahasa.in/2021/08/16/tamenglong-orange/|http://dipr.mn.gov.in/infoPg.aspx?ref=ed6859bd-7114-4baf-b4bc-929b7934aa8a|https://www.millenniumpost.in/sundaypost/insight/the-orange-bowl-of-manipur-509878|https://www.indiancentury.in/2023/03/02/the-orange-bowl-of-manipur/
Manipur,Tengnoupal,https://tengnoupal.nic.in,BASE,,,https://www.kisaanhelpline.com/one-district-one-product/tengnoupal|https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing|https://www.goodreturns.in/market-mood-index.html|https://www.tradingview.com/
Manipur,Thoubal,https://thoubal.nic.in,BASE,,,https://journaljeai.com/index.php/JEAI/article/view/4204|https://www.researchgate.net/publication/404039525_Assessment_of_Socio-Economic_Status_and_Production-Marketing_Constraints_of_Pineapple_Farmers_A_Cross-District_Analysis_of_Thoubal_and_Imphal_East_Manipur_India|https://www.mathsjournal.com/pdf/2023/vol8issue6S/PartD/S-8-6-35-981.pdf|https://worldmetrics.org/pineapple-industry-statistics/|https://www.napanta.com/te/market-trend/manipur/thoubal/thoubal/pineapple/pine-apple
Manipur,Ukhrul,https://ukhrul.nic.in,BASE,,,https://www.researchgate.net/publication/385169820_Agribusiness_Prospects_of_Kachai_Lemon_Produced_in_Ukhrul_District_of_Manipur_India_Status_Issues_and_WayForward|https://niftem-t.ac.in/pmfme/dpr-klpickle.pdf|https://journalajaees.com/index.php/AJAEES/article/view/2510|https://www.journalacri.com/index.php/ACRI/article/view/940|https://gfm.akshayakalpa.org/read/feature-article/how-lemon-groves-turned-manipurs-kachai-into-a-citrus-empire
Meghalaya,East Garo Hills,https://eastgarohills.gov.in,BASE,,,https://filesadmin.co/pineapples-from-garo-hills-of-meghalaya-reach-uaes-malls/|https://www.vcqru.com/anti-counterfeiting-solutions-in-east-garo-hills|https://indianexpress.com/article/cities/chandigarh/apple-production-himachal-fungal-infection-old-plantations-9604770/|https://www.upscale-media.ai/
Meghalaya,East Jaintia Hills,https://eastjaintiahills.nic.in,BASE,,,https://mofpi.gov.in/sites/default/files/action_plan_for_development_of_value_chain_of_lakadong_turmeric_in_meghalaya_.pdf|https://data.desagri.gov.in/website/crops-apy-report-web|https://theorganicmagazine.com/editors-pick/meghalayas-farming-communities-must-benefit-from-lakadong-turmeric-gi-tag/|https://www.scribd.com/presentation/329099724/turmeric-ppt|https://be.mbma.org.in/sites/default/files/2025-05/Report+CDP+23_24++NEW.pdf
Meghalaya,East Khasi Hills,https://eastkhasihills.nic.in,BASE,,,https://indianexpress.com/article/north-east-india/meghalaya/meghalaya-exports-khasi-mandarin-oranges-to-dubai-9065509/|https://www.researchgate.net/publication/332631252_Production_and_Marketing_System_of_Khasi_Mandarin_in_Eastern_Himalayas_An_Economic_Study_from_Assam|https://www.uaenews.net/news/274062915/meghalaya-20-metric-tonnes-of-khasi-mandarin-en-route-to-dubai-markets|https://file.scirp.org/Html/5-8401312_42827.htm
Meghalaya,Eastern West Khasi Hills,,FAILED,,,https://www.indiastat.com/data/agriculture/kiwi/data-year/all-years|https://www.marketresearch.com/StatLedger-Market-Research-Consulting-v4317/India-Kiwi-Fruits-Products-Trend-42914896/|https://www.kenresearch.com/articles/india-kiwi-market-growth-import-dependence|https://statledger.com/products/india-kiwi-fruits-products-market-trend-analysis-forecasts?variant=46926119207150|https://nhb.gov.in/model-project-reports/Horticulture+Crops/Kiwi/Kiwi1.htm
